x;y;species;natural;denotation;age;family;genus;leaf_type;health;object:city;relation:site
-75,57941545;6,26154616;Rhapis excelsa;tree;university;mature;Arecaceae;Rhapis;palm; ;Medellin;Volador
-75,57941636;6,26148129;Dypsis lutescens;tree;university;mature;Arecaceae;Dypsis;palm; ;Medellin;Volador
-75,57824401;6,25967001;Annona muricata;tree;university;mature;Annonaceae;Annona; ; ;Medellin;Volador
-75,57824303;6,25970087;Citrus sp.;tree;university; ;Rutaceae;Citrus; ;0;Medellin;Volador
-75,57828559;6,25962803;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57825666;6,25964573;Eriobotrya japonica;tree;university;mature;Rosaceae;Rhaphiolepis; ; ;Medellin;Volador
-75,57821942;6,25967522;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57824004;6,25960614;Bischofia javanica;tree;university;mature;Phyllanthaceae;Bischofia; ; ;Medellin;Volador
-75,57822545;6,26002019;Lafoensia acuminata;tree;university;mature;Lythraceae;Lafoensia; ; ;Medellin;Volador
-75,57838765;6,25985034;Euphorbia pulcherriama;tree;university;mature;Euphorbiaceae;Euphorbia; ; ;Medellin;Volador
-75,57828831;6,25993119;Syzygium malaccense;tree;university; ;Myrtaceae;Syzygium; ;0;Medellin;Volador
-75,57832441;6,25970215;Psidium guajava;tree;university;mature;Myrtaceae;Psidium; ; ;Medellin;Volador
-75,57835422;6,25980273;Ravenala madagascariensis;tree;university;mature;Strelitziaceae;Ravenala;palm; ;Medellin;Volador
-75,57827832;6,25971253;Psidium guajava;tree;university;mature;Myrtaceae;Psidium; ; ;Medellin;Volador
-75,57833858;6,25972564;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57817093;6,26036947;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57811252;6,2603535;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57814556;6,26036515;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57797231;6,26032234;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57801857;6,26033835;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57788342;6,26027561;Acacia mangium;tree;university;mature;Fabaceae;Acacia; ; ;Medellin;Volador
-75,57790843;6,26030197;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57815039;6,25980973;Theobroma cacao;tree;university;mature;Malvaceae;Theobroma; ; ;Medellin;Volador
-75,57815617;6,25977595;Theobroma cacao;tree;university;mature;Malvaceae;Theobroma; ; ;Medellin;Volador
-75,57810312;6,26008027;Dypsis lutescens;tree;university;mature;Arecaceae;Dypsis;palm; ;Medellin;Volador
-75,57809272;6,26003543;Euphorbia pulcherriama;tree;university;mature;Euphorbiaceae;Euphorbia; ; ;Medellin;Volador
-75,57808419;6,26019429;Yucca guatemalensis;tree;university;mature;Asparagaceae;Yucca;palm; ;Medellin;Volador
-75,57814711;6,26013722;Dypsis lutescens;tree;university;mature;Arecaceae;Dypsis;palm; ;Medellin;Volador
-75,57756177;6,26028387;Triplaris americana;tree;university;mature;Polygonaceae;Triplaris; ; ;Medellin;Volador
-75,57764474;6,26031006;Ceiba pentandra;tree;university;mature;Malvaceae;Ceiba; ; ;Medellin;Volador
-75,57835655;6,25950865;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57822983;6,25940534;Swinglea glutinosa;tree;university;mature;Rutaceae;Swinglea; ; ;Medellin;Volador
-75,57846046;6,25954857;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57840815;6,25953036;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57849767;6,25956203;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57781335;6,26027288;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57785336;6,26028377;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57772378;6,26024671;Roystonea regia;tree;university; ;Arecaceae;Roystonea;palm;0;Medellin;Volador
-75,57776562;6,26025613;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57768632;6,26023066;Roystonea regia;tree;university; ;Arecaceae;Roystonea;palm;0;Medellin;Volador
-75,57847734;6,25976639;Terminalia ivorensis;tree;university;mature;Combretaceae;Terminalia; ; ;Medellin;Volador
-75,57849904;6,25982222;Bischofia javanica;tree;university;mature;Phyllanthaceae;Bischofia; ; ;Medellin;Volador
-75,57843847;6,25979005;Bischofia javanica;tree;university;mature;Phyllanthaceae;Bischofia; ; ;Medellin;Volador
-75,57853416;6,25981293;Castilla elastica;tree;university;mature;Moraceae;Castilla; ; ;Medellin;Volador
-75,57848992;6,25980026;Citrus sp.;tree;university;mature;Rutaceae;Citrus; ; ;Medellin;Volador
-75,57847913;6,25988859;Pterygota excelsa;tree;university;mature;Malvaceae;Pterygota; ; ;Medellin;Volador
-75,57861736;6,2597834;Licania tomentosa;tree;university;mature;Chrysobalanaceae;Moquilea; ; ;Medellin;Volador
-75,57842171;6,25970723;Psidium guajava;tree;university;mature;Myrtaceae;Psidium; ; ;Medellin;Volador
-75,57859638;6,25965805;Godmania aesculifolia;tree;university;mature;Bignoniaceae;Godmania; ; ;Medellin;Volador
-75,57852142;6,25968219;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57861222;6,25971658;Terminalia ivorensis;tree;university;mature;Combretaceae;Terminalia; ; ;Medellin;Volador
-75,57591161;6,2600863;Cavanillesia platanifolia;tree;university;mature;Malvaceae;Cavanillesia; ; ;Medellin;Volador
-75,57586246;6,26008498;Caesalpinia pulcherrima;tree;university;mature;Fabaceae;Caesalpinia; ; ;Medellin;Volador
-75,57605608;6,26009838;Cavanillesia platanifolia;tree;university;mature;Malvaceae;Cavanillesia; ; ;Medellin;Volador
-75,57614314;6,26024347;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57598892;6,26018371;Crescentia cujete;tree;university;mature;Bignoniaceae;Crescentia; ; ;Medellin;Volador
-75,57600829;6,26028863;Fraxinus uhdei;tree;university;mature;Oleaceae;Fraxinus; ; ;Medellin;Volador
-75,57625181;6,25999361;Handroanthus chrysanthus;tree;university;young;Bignoniaceae;Handroanthus; ; ;Medellin;Volador
-75,576122;6,26003469;Parkia sp.;tree;university;mature;Fabaceae;Parkia; ; ;Medellin;Volador
-75,57604912;6,2599424;Inga sp.;tree;university;mature;Fabaceae;Inga; ; ;Medellin;Volador
-75,57615831;6,25993856;Persea caerulea;tree;university;mature;Lauraceae;Persea; ; ;Medellin;Volador
-75,57586819;6,26003688;Erythrina fusca;tree;university;mature;Fabaceae;Erythrina; ; ;Medellin;Volador
-75,57590004;6,25988484;Enterolobium cyclocarpum;tree;university;mature;Fabaceae;Enterolobium; ; ;Medellin;Volador
-75,57612803;6,26008862;Hura crepitans;tree;university;mature;Euphorbiaceae;Hura; ; ;Medellin;Volador
-75,57717581;6,26036494;Spathodea campanulata;tree;university; ;Bignoniaceae;Spathodea; ;0;Medellin;Volador
-75,57745177;6,26015495;Roystonea regia;tree;university; ;Arecaceae;Roystonea;palm;0;Medellin;Volador
-75,57720585;6,26035091;Spathodea campanulata;tree;university;mature;Bignoniaceae;Spathodea; ; ;Medellin;Volador
-75,57717125;6,26030623;Inga edulis;tree;university; ;Fabaceae;Inga; ;0;Medellin;Volador
-75,57735025;6,26031067;Terminalia catappa;tree;university;mature;Combretaceae;Terminalia; ; ;Medellin;Volador
-75,57728136;6,26033289;Spathodea campanulata;tree;university;mature;Bignoniaceae;Spathodea; ; ;Medellin;Volador
-75,57597149;6,26024689;Pachira speciosa;tree;university;young;Malvaceae;Pachira; ; ;Medellin;Volador
-75,57595287;6,26014711;Erythrina fusca;tree;university;mature;Fabaceae;Erythrina; ; ;Medellin;Volador
-75,57582591;6,26012912;Leucaena leucocephala;tree;university;mature;Fabaceae;Leucaena; ; ;Medellin;Volador
-75,57590827;6,26020009;Pachira speciosa;tree;university;mature;Malvaceae;Pachira; ; ;Medellin;Volador
-75,57582399;6,26022749;Lauraceae;tree;university;young;Lauraceae; ; ; ;Medellin;Volador
-75,57577032;6,26018507;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57592106;6,26031237;Hura crepitans;tree;university;mature;Euphorbiaceae;Hura; ; ;Medellin;Volador
-75,57588064;6,26028459;Hura crepitans;tree;university;mature;Euphorbiaceae;Hura; ; ;Medellin;Volador
-75,57700501;6,26027826;Inga edulis;tree;university; ;Fabaceae;Inga; ;0;Medellin;Volador
-75,57700443;6,26033258;Tabebuia rosea;tree;university;mature;Bignoniaceae;Tabebuia; ; ;Medellin;Volador
-75,57683486;6,26029049;Schinus terebinthifolius;tree;university;mature;Anacardiaceae;Schinus; ; ;Medellin;Volador
-75,57663021;6,26031145;Pouteria sp.;tree;university;mature;Sapotaceae;Pouteria; ; ;Medellin;Volador
-75,57738667;6,26021808;Pseudobombax septenatum;tree;university; ;Malvaceae;Pseudobombax; ;0;Medellin;Volador
-75,57744762;6,26024213;Cordia gerascanthus;tree;university;mature;Cordiaceae;Cordia; ; ;Medellin;Volador
-75,57732252;6,26010301;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,5772817;6,26019489;Simarouba amara;tree;university;mature;Simaroubaceae;Simarouba; ; ;Medellin;Volador
-75,57708799;6,26030959;Cecropia peltata;tree;university;mature;Urticaceae;Cecropia; ; ;Medellin;Volador
-75,57713872;6,26034908;Spathodea campanulata;tree;university;mature;Bignoniaceae;Spathodea; ; ;Medellin;Volador
-75,57705949;6,2603471;Spathodea campanulata;tree;university;mature;Bignoniaceae;Spathodea; ; ;Medellin;Volador
-75,5766947;6,26001819;Enterolobium cyclocarpum;tree;university;mature;Fabaceae;Enterolobium; ; ;Medellin;Volador
-75,57663549;6,26012114;Psidium cattleianum;tree;university;mature;Myrtaceae;Psidium; ; ;Medellin;Volador
-75,57688457;6,25997434;Roystonea regia;tree;university; ;Arecaceae;Roystonea;palm;0;Medellin;Volador
-75,57703434;6,26001575;Roystonea regia;tree;university; ;Arecaceae;Roystonea;palm;0;Medellin;Volador
-75,57679059;6,25994377;Albizia guachapele;tree;university;mature;Fabaceae;Pseudosamanea; ; ;Medellin;Volador
-75,57683044;6,25992385;Handroanthus chrysanthus;tree;university;mature;Bignoniaceae;Handroanthus; ; ;Medellin;Volador
-75,57828035;6,25946944;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57853152;6,25941079;Swinglea glutinosa;tree;university;mature;Rutaceae;Swinglea; ; ;Medellin;Volador
-75,57656426;6,2600914;Dypterix odorata;tree;university;mature;Fabaceae;Dipteryx; ; ;Medellin;Volador
-75,57664286;6,26036151;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,5771731;6,26005719;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,5770982;6,26003098;Roystonea regia;tree;university; ;Arecaceae;Roystonea;palm;0;Medellin;Volador
-75,5770009;6,26012375;Blighia sapida;tree;university;mature;Sapindaceae;Blighia; ; ;Medellin;Volador
-75,57707947;6,26014848;Pseudobombax septenatum;tree;university; ;Malvaceae;Pseudobombax; ;0;Medellin;Volador
-75,57662178;6,26018044;Matisia cordata;tree;university;mature;Malvaceae;Matisia; ; ;Medellin;Volador
-75,57704001;6,26047288;Bambusa vulgaris;tree;university;mature;Poaceae;Bambusa; ; ;Medellin;Volador
-75,57712442;6,26044629;Enterolobium cyclocarpum;tree;university;mature;Fabaceae;Enterolobium; ; ;Medellin;Volador
-75,57696107;6,26049301;Ficus benjamina;tree;university;mature;Moraceae;Ficus; ; ;Medellin;Volador
-75,57701449;6,26056601;Bambusa vulgaris;tree;university;mature;Poaceae;Bambusa; ; ;Medellin;Volador
-75,57708041;6,26059711;Bambusa vulgaris;tree;university;mature;Poaceae;Bambusa; ; ;Medellin;Volador
-75,57706343;6,26074937;Thespesia populnea;tree;university; ;Malvaceae;Thespesia; ;0;Medellin;Volador
-75,57707075;6,26067016;Ficus cyathistipula;tree;university;mature;Moraceae;Ficus; ; ;Medellin;Volador
-75,57705452;6,26113711;Syzygium jambos;tree;university;mature;Myrtaceae;Syzygium; ; ;Medellin;Volador
-75,57728676;6,26042867;Tabebuia rosea;tree;university;mature;Bignoniaceae;Tabebuia; ; ;Medellin;Volador
-75,57718174;6,26039384;Tabebuia rosea;tree;university;mature;Bignoniaceae;Tabebuia; ; ;Medellin;Volador
-75,57707967;6,26052767;Bambusa vulgaris;tree;university;mature;Poaceae;Bambusa; ; ;Medellin;Volador
-75,57716233;6,26046595;Spathodea campanulata;tree;university;mature;Bignoniaceae;Spathodea; ; ;Medellin;Volador
-75,57717705;6,26043297;Spathodea campanulata;tree;university;mature;Bignoniaceae;Spathodea; ; ;Medellin;Volador
-75,57711684;6,2604809;Spathodea campanulata;tree;university;mature;Bignoniaceae;Spathodea; ; ;Medellin;Volador
-75,57714488;6,26050168;Hymenaea courbaril;tree;university;mature;Fabaceae;Hymenaea; ; ;Medellin;Volador
-75,576953;6,26107852;Terminalia catappa;tree;university;mature;Combretaceae;Terminalia; ; ;Medellin;Volador
-75,57696152;6,26098943;Handroanthus chrysanthus;tree;university;mature;Bignoniaceae;Handroanthus; ; ;Medellin;Volador
-75,57684761;6,2611524;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57691337;6,26098476;Swietenia macrophylla;tree;university;mature;Meliaceae;Swietenia; ; ;Medellin;Volador
-75,57682602;6,26094301;Ficus lyrata;tree;university;mature;Moraceae;Ficus; ; ;Medellin;Volador
-75,57681807;6,26104103;Plumeria sp.;tree;university;mature;Apocynaceae;Plumeria; ; ;Medellin;Volador
-75,57694811;6,26085483;Phoenix roebelenii;tree;university;young;Arecaceae;Phoenix;palm; ;Medellin;Volador
-75,57694162;6,26088833;Phoenix reclinata;tree;university;mature;Arecaceae;Phoenix;palm; ;Medellin;Volador
-75,57702808;6,26085734;Swietenia macrophylla;tree;university;mature;Meliaceae;Swietenia; ; ;Medellin;Volador
-75,57700399;6,26068421;Elaeis guineensis;tree;university; ;Arecaceae;Elaeis;palm;0;Medellin;Volador
-75,57698201;6,26086351;Handroanthus chrysanthus;tree;university;mature;Bignoniaceae;Handroanthus; ; ;Medellin;Volador
-75,5770107;6,26092107;Terminalia catappa;tree;university; ;Combretaceae;Terminalia; ;0;Medellin;Volador
-75,57694617;6,26080213;Swietenia humilis;tree;university;mature;Meliaceae;Swietenia; ; ;Medellin;Volador
-75,57698678;6,26099649;Theobroma cacao;tree;university;mature;Malvaceae;Theobroma; ; ;Medellin;Volador
-75,57695591;6,26094484;Dictyosperma album;tree;university;young;Arecaceae;Dictyosperma;palm; ;Medellin;Volador
-75,57679845;6,26070277;Eriotheca gracilipes;tree;university;mature;Malvaceae;Eriotheca; ; ;Medellin;Volador
-75,57680696;6,2608017;Terminalia catappa;tree;university;mature;Combretaceae;Terminalia; ; ;Medellin;Volador
-75,57683436;6,26059727;Socratea exorrhiza;tree;university;mature;Arecaceae;Socratea;palm; ;Medellin;Volador
-75,57679063;6,26046028;Casimiroa edulis;tree;university;mature;Rutaceae;Casimiroa; ; ;Medellin;Volador
-75,5768376;6,26058134;Socratea exorrhiza;tree;university;mature;Arecaceae;Socratea;palm; ;Medellin;Volador
-75,57690192;6,26043307;Handroanthus chrysanthus;tree;university;mature;Bignoniaceae;Handroanthus; ; ;Medellin;Volador
-75,57685825;6,2605106;Handroanthus chrysanthus;tree;university;mature;Bignoniaceae;Handroanthus; ; ;Medellin;Volador
-75,57692009;6,26084173;Chamaedorea sp.;tree;university;young;Arecaceae;Chamaedorea;palm; ;Medellin;Volador
-75,5769267;6,26085214;Chamaedorea sp.;tree;university;mature;Arecaceae;Chamaedorea;palm; ;Medellin;Volador
-75,57693499;6,26067892;Cedrela odorata;tree;university;mature;Meliaceae;Cedrela; ; ;Medellin;Volador
-75,57689591;6,26082588;Inga edulis;tree;university;mature;Fabaceae;Inga; ; ;Medellin;Volador
-75,57685509;6,26074941;Cedrela odorata;tree;university;mature;Meliaceae;Cedrela; ; ;Medellin;Volador
-75,57666117;6,26080445;Ormosia macrophylla;tree;university;mature;Fabaceae;Ormosia; ; ;Medellin;Volador
-75,57664566;6,26075125;Samanea saman;tree;university;mature;Fabaceae;Samanea; ; ;Medellin;Volador
-75,57663561;6,26107353;Pithecellobium dulce;tree;university;mature;Fabaceae;Pithecellobium; ; ;Medellin;Volador
-75,57668219;6,26086437;Cojoba arborea;tree;university;mature;Fabaceae;Cojoba; ; ;Medellin;Volador
-75,57663815;6,26119498;Pithecellobium dulce;tree;university;mature;Fabaceae;Pithecellobium; ; ;Medellin;Volador
-75,57670908;6,26124982;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57672385;6,26123605;Spathodea campanulata;tree;university;mature;Bignoniaceae;Spathodea; ; ;Medellin;Volador
-75,57665055;6,26054276;Sapindus saponaria;tree;university;mature;Sapindaceae;Sapindus; ; ;Medellin;Volador
-75,57664257;6,26042333;Cojoba arborea;tree;university;mature;Fabaceae;Cojoba; ; ;Medellin;Volador
-75,57664253;6,26063087;Citrus sp.;tree;university;mature;Rutaceae;Citrus; ; ;Medellin;Volador
-75,57666001;6,26058843;Melicoccus bijugatus;tree;university;mature;Sapindaceae;Melicoccus; ; ;Medellin;Volador
-75,57665597;6,2607132;Parkia sp.;tree;university;mature;Fabaceae;Parkia; ; ;Medellin;Volador
-75,5766493;6,26068193;Parkia sp.;tree;university;mature;Fabaceae;Parkia; ; ;Medellin;Volador
-75,57689823;6,26159211;Phoenix sylvestris;tree;university;mature;Arecaceae;Phoenix;palm; ;Medellin;Volador
-75,57695802;6,26158755;Caesalpinia pluviosa var, peltophoroides;tree;university;mature;Fabaceae;Cenostigma; ; ;Medellin;Volador
-75,57678792;6,26141929;Psidium guajava;tree;university;mature;Myrtaceae;Psidium; ; ;Medellin;Volador
-75,57683792;6,26138126;Roystonea regia;tree;university; ;Arecaceae;Roystonea;palm;0;Medellin;Volador
-75,57679671;6,26136984;Albizia saman;tree;university;mature;Fabaceae;Samanea; ; ;Medellin;Volador
-75,57700299;6,26141121;Caesalpinia pluviosa var, peltophoroides;tree;university;mature;Fabaceae;Cenostigma; ; ;Medellin;Volador
-75,57687176;6,26139268;Talipariti tiliaceum;tree;university;mature;Malvaceae;Talipariti; ; ;Medellin;Volador
-75,57717355;6,26132109;Elaeis guineensis;tree;university;mature;Arecaceae;Elaeis;palm; ;Medellin;Volador
-75,57734142;6,26136631;Livistona chinensis;tree;university;mature;Arecaceae;Livistona;palm; ;Medellin;Volador
-75,57686766;6,26163209;Genipa americana;tree;university;mature;Rubiaceae;Genipa; ; ;Medellin;Volador
-75,57723782;6,2612546;Wodyetia bifurcata;tree;university;mature;Arecaceae;Wodyetia;palm; ;Medellin;Volador
-75,57702552;6,26159504;Hyophorbe verschaffeltii;tree;university;mature;Arecaceae;Hyophorbe;palm; ;Medellin;Volador
-75,57711467;6,26156082;Elaeis guineensis;tree;university;mature;Arecaceae;Elaeis;palm; ;Medellin;Volador
-75,57692738;6,26161948;Enterolobium cyclocarpum;tree;university;mature;Fabaceae;Enterolobium; ; ;Medellin;Volador
-75,57707676;6,26163718;Wodyetia bifurcata;tree;university;mature;Arecaceae;Wodyetia;palm; ;Medellin;Volador
-75,57694797;6,26128564;Caesalpinia pluviosa var, peltophoroides;tree;university;mature;Fabaceae;Cenostigma; ; ;Medellin;Volador
-75,57715982;6,26126882;Archontophoenix cunninghamiana;tree;university;mature;Arecaceae;Archontophoenix;palm; ;Medellin;Volador
-75,57689507;6,26130997;Triplaris americana;tree;university;mature;Polygonaceae;Triplaris; ; ;Medellin;Volador
-75,57695052;6,26134572;Caesalpinia pluviosa var, peltophoroides;tree;university;mature;Fabaceae;Cenostigma; ; ;Medellin;Volador
